timestamp,temperature_c,vibration_mms,pressure_bar,rpm,oil_level,machine_id,failure
2023-02-28 01:00:00,75.68,0.434,80.89,3002,0.747,M02,0
2023-02-28 02:00:00,73.17,0.41,93.33,3064,0.826,M04,0
2023-02-28 03:00:00,75.92,0.581,94.47,2952,0.863,M04,0
2023-02-28 04:00:00,68.26,0.512,100.95,2768,0.733,M04,0
2023-02-28 05:00:00,70.14,0.371,93.57,3145,0.867,M03,0
2023-02-28 06:00:00,81.0,0.588,99.69,3136,0.975,M02,0
2023-02-28 07:00:00,71.72,0.357,98.32,3107,0.861,M03,0
2023-02-28 08:00:00,69.77,0.533,98.73,2973,0.663,M03,0
2023-02-28 09:00:00,77.68,0.419,94.27,3090,0.832,M03,0
2023-02-28 10:00:00,80.93,0.463,94.89,3134,0.817,M05,0
2023-02-28 11:00:00,78.59,0.55,91.36,3243,0.948,M05,0
2023-02-28 12:00:00,79.98,0.552,103.04,3148,0.74,M01,0
2023-02-28 13:00:00,71.22,0.634,104.57,3010,0.769,M01,0
2023-02-28 14:00:00,67.89,0.492,93.84,2804,0.839,M02,0
2023-02-28 15:00:00,82.51,0.531,112.17,3023,0.81,M02,0
2023-02-28 16:00:00,73.39,0.456,97.48,3038,0.888,M05,0
2023-02-28 17:00:00,73.75,0.518,112.24,3106,0.616,M01,0
2023-02-28 18:00:00,81.64,0.544,94.86,3203,0.825,M01,0
2023-02-28 19:00:00,77.78,0.49,83.79,2986,0.649,M03,0
2023-02-28 20:00:00,77.28,0.32,103.22,3315,0.726,M04,0
2023-02-28 21:00:00,85.83,0.533,101.99,2736,0.865,M04,0
2023-02-28 22:00:00,71.78,0.536,100.28,3063,0.663,M04,0
2023-02-28 23:00:00,79.64,0.432,94.86,2880,0.724,M05,0
2023-03-01 00:00:00,75.29,0.372,99.72,2714,0.881,M04,0
2023-03-01 01:00:00,76.34,0.648,95.91,2970,0.86,M04,0
2023-03-01 02:00:00,82.64,0.549,97.58,2781,0.636,M03,0
2023-03-01 03:00:00,77.54,0.477,106.73,2976,0.831,M02,0
2023-03-01 04:00:00,77.69,0.386,101.47,3005,0.659,M05,0
2023-03-01 05:00:00,80.36,0.418,104.88,3168,0.701,M01,0
2023-03-01 06:00:00,73.18,0.63,98.15,2774,0.784,M03,0
2023-03-01 07:00:00,70.8,0.514,97.26,3136,0.644,M04,0
2023-03-01 08:00:00,69.78,0.445,90.77,3015,0.997,M01,0
2023-03-01 09:00:00,65.17,0.551,97.04,3154,0.666,M03,0
2023-03-01 10:00:00,85.28,0.419,73.43,2935,0.913,M05,0
2023-03-01 11:00:00,69.48,0.65,95.28,2800,0.932,M04,0
2023-03-01 12:00:00,73.89,0.635,99.35,2817,0.998,M05,0
2023-03-01 13:00:00,73.62,0.453,104.51,2806,0.771,M03,0
2023-03-01 14:00:00,76.54,0.437,97.85,3072,0.95,M01,0
2023-03-01 15:00:00,79.08,0.238,102.78,3222,0.983,M02,0
2023-03-01 16:00:00,79.3,0.352,82.56,2915,0.669,M04,0
2023-03-01 17:00:00,72.08,0.366,99.55,3094,0.792,M05,0
2023-03-01 18:00:00,74.16,0.514,86.56,2771,0.624,M01,0
2023-03-01 19:00:00,76.41,0.467,90.33,3027,0.848,M01,0
2023-03-01 20:00:00,73.76,0.365,98.5,3100,0.833,M02,0
2023-03-01 21:00:00,83.04,0.472,110.21,2783,0.682,M03,0
2023-03-01 22:00:00,77.45,0.551,102.97,2969,0.919,M02,0
2023-03-01 23:00:00,78.67,0.553,100.15,3107,0.615,M02,0
2023-03-02 00:00:00,78.31,0.31,99.84,2560,0.922,M03,0
2023-03-02 01:00:00,80.87,0.487,94.29,3200,0.611,M03,0
2023-03-02 02:00:00,75.91,0.362,95.65,3053,0.863,M03,0
2023-03-02 03:00:00,68.52,0.59,103.42,3108,0.632,M01,0
2023-03-02 04:00:00,77.0,0.578,88.92,2938,0.7,M01,0
2023-03-02 05:00:00,71.74,0.41,104.74,2742,0.889,M04,0
2023-03-02 06:00:00,72.36,0.423,96.89,3080,0.712,M04,0
2023-03-02 07:00:00,77.93,0.454,106.6,2988,0.804,M02,0
2023-03-02 08:00:00,81.19,0.275,107.69,3005,0.966,M02,0
2023-03-02 09:00:00,75.11,0.534,86.62,3163,0.62,M04,0
2023-03-02 10:00:00,76.54,0.473,95.35,3114,0.924,M05,0
2023-03-02 11:00:00,83.51,0.597,93.16,3288,0.626,M02,0
2023-03-02 12:00:00,76.2,0.39,85.5,3023,0.651,M05,0
2023-03-02 13:00:00,88.01,0.438,91.74,2896,0.648,M05,0
2023-03-02 14:00:00,77.83,0.349,119.53,2972,0.998,M03,0
2023-03-02 15:00:00,66.2,0.4,104.88,3062,0.672,M01,0
2023-03-02 16:00:00,78.77,0.382,115.34,3152,0.959,M04,0
2023-03-02 17:00:00,76.91,0.6,106.63,2780,0.996,M01,0
2023-03-02 18:00:00,81.45,0.43,94.07,3001,0.754,M04,0
2023-03-02 19:00:00,78.37,0.512,96.95,3241,0.852,M01,0
2023-03-02 20:00:00,74.31,0.462,104.71,2964,0.912,M04,0
2023-03-02 21:00:00,68.88,0.373,103.5,3140,0.757,M01,0
2023-03-02 22:00:00,73.95,0.483,95.38,3074,0.665,M03,0
2023-03-02 23:00:00,70.75,0.56,87.92,3143,0.774,M05,0
2023-03-03 00:00:00,72.1,0.379,126.3,2879,0.909,M04,0
2023-03-03 01:00:00,77.94,0.581,98.87,2879,0.912,M05,0
2023-03-03 02:00:00,83.35,0.415,97.39,3003,0.692,M04,0
2023-03-03 03:00:00,76.97,0.452,100.91,2770,0.67,M04,0
2023-03-03 04:00:00,69.02,0.553,98.06,2960,0.968,M03,0
2023-03-03 05:00:00,77.22,0.434,100.98,3038,0.618,M01,0
2023-03-03 06:00:00,80.98,0.504,110.3,3268,0.894,M04,0
2023-03-03 07:00:00,71.95,0.469,99.0,3060,0.619,M01,0
2023-03-03 08:00:00,74.33,0.513,90.7,3094,0.935,M03,0
2023-03-03 09:00:00,75.07,0.262,98.71,3175,0.962,M02,0
2023-03-03 10:00:00,71.08,0.317,96.28,2855,0.719,M05,0
2023-03-03 11:00:00,78.24,0.562,111.39,2975,0.63,M04,0
2023-03-03 12:00:00,74.4,0.604,109.37,3364,0.792,M03,0
2023-03-03 13:00:00,77.1,0.409,100.86,2988,0.719,M01,0
2023-03-03 14:00:00,70.56,0.476,89.77,3167,0.767,M04,0
2023-03-03 15:00:00,72.81,0.529,90.19,3145,0.866,M01,0
2023-03-03 16:00:00,78.61,0.569,100.12,2778,0.684,M02,0
2023-03-03 17:00:00,73.14,0.297,102.69,3047,0.743,M04,0
2023-03-03 18:00:00,83.63,0.411,97.0,3022,0.913,M05,0
2023-03-03 19:00:00,73.0,0.467,96.16,3049,0.858,M04,0
2023-03-03 20:00:00,76.12,0.57,95.26,2887,0.731,M05,0
2023-03-03 21:00:00,79.66,0.75,99.81,2832,0.866,M01,0
2023-03-03 22:00:00,67.91,0.477,80.94,2929,0.906,M04,0
2023-03-03 23:00:00,66.2,0.359,91.19,2985,0.837,M03,0
2023-03-04 00:00:00,67.37,0.54,94.98,3178,0.696,M03,0
2023-03-04 01:00:00,81.31,0.632,109.66,3273,0.6,M02,0
2023-03-04 02:00:00,72.24,0.511,93.49,3209,0.921,M03,0
2023-03-04 03:00:00,87.79,0.409,101.44,3129,0.929,M02,0
2023-03-04 04:00:00,72.18,0.596,101.81,2849,0.879,M01,0
2023-03-04 05:00:00,75.92,0.566,110.38,2939,0.631,M05,0
2023-03-04 06:00:00,82.71,0.397,110.1,3031,0.834,M01,0
2023-03-04 07:00:00,85.03,0.538,99.54,2905,0.928,M05,0
2023-03-04 08:00:00,85.31,0.6,96.2,3087,0.756,M05,0
2023-03-04 09:00:00,81.04,0.618,94.69,3108,0.679,M02,0
2023-03-04 10:00:00,80.12,0.493,98.07,3080,0.835,M03,0
2023-03-04 11:00:00,77.96,0.464,96.53,3154,0.931,M03,0
2023-03-04 12:00:00,78.89,0.623,104.43,2864,0.62,M02,0
2023-03-04 13:00:00,72.24,0.379,103.36,3140,0.839,M02,0
2023-03-04 14:00:00,70.91,0.544,104.73,2896,0.857,M01,0
2023-03-04 15:00:00,74.98,0.363,110.07,2859,0.841,M02,0
2023-03-04 16:00:00,74.15,0.607,114.9,3080,0.86,M03,0
2023-03-04 17:00:00,72.73,0.474,101.0,3182,0.853,M02,0
2023-03-04 18:00:00,78.48,0.627,108.8,3073,0.652,M02,0
2023-03-04 19:00:00,79.78,0.549,97.19,3003,0.694,M05,0
2023-03-04 20:00:00,75.44,0.378,109.48,3047,0.848,M02,0
2023-03-04 21:00:00,82.39,0.642,108.49,3020,0.607,M01,0
2023-03-04 22:00:00,69.29,0.655,108.07,2831,0.854,M02,0
2023-03-04 23:00:00,74.03,0.588,100.75,2814,0.866,M04,0
2023-03-05 00:00:00,71.42,0.424,94.65,2988,0.696,M04,0
2023-03-05 01:00:00,65.67,0.469,88.84,3012,0.839,M05,0
2023-03-05 02:00:00,74.59,0.515,99.68,3002,0.814,M05,0
2023-03-05 03:00:00,74.39,0.43,112.26,3101,0.704,M04,0
2023-03-05 04:00:00,82.57,0.669,97.52,2968,0.785,M05,0
2023-03-05 05:00:00,78.15,0.514,106.28,3084,0.964,M05,0
2023-03-05 06:00:00,69.88,0.23,106.75,2978,0.771,M03,0
2023-03-05 07:00:00,84.27,0.534,97.73,3274,0.852,M03,0
2023-03-05 08:00:00,81.11,0.465,110.53,3012,0.614,M02,0
2023-03-05 09:00:00,77.91,0.493,76.73,3351,0.631,M04,0
2023-03-05 10:00:00,73.87,0.463,90.22,3053,0.633,M01,0
2023-03-05 11:00:00,70.2,0.581,92.67,2968,0.911,M04,0
2023-03-05 12:00:00,73.14,0.612,93.44,2865,0.74,M04,0
2023-03-05 13:00:00,80.44,0.528,102.69,2784,0.691,M03,0
2023-03-05 14:00:00,84.42,0.466,102.32,2851,0.899,M03,0
2023-03-05 15:00:00,82.72,0.496,103.15,2868,0.668,M05,0
2023-03-05 16:00:00,72.56,0.502,104.77,3059,0.699,M01,0
2023-03-05 17:00:00,69.4,0.42,92.4,2921,0.772,M03,0
2023-03-05 18:00:00,75.7,0.558,90.25,3028,0.733,M05,0
2023-03-05 19:00:00,66.16,0.546,103.17,3192,0.834,M01,0
2023-03-05 20:00:00,76.62,0.654,94.96,2987,0.735,M03,0
2023-03-05 21:00:00,74.26,0.626,87.44,3312,0.757,M04,0
2023-03-05 22:00:00,72.67,0.431,107.77,2824,0.945,M04,0
2023-03-05 23:00:00,67.03,0.582,111.16,2977,0.954,M01,0
2023-03-06 00:00:00,77.57,0.405,112.46,2919,0.931,M01,0
2023-03-06 01:00:00,72.34,0.57,101.5,3140,0.946,M03,0
2023-03-06 02:00:00,69.15,0.448,105.01,2664,0.828,M03,0
2023-03-06 03:00:00,60.64,0.398,110.96,2784,0.858,M01,0
2023-03-06 04:00:00,74.86,0.528,94.87,2984,0.823,M01,0
2023-03-06 05:00:00,83.86,0.233,108.89,3233,0.914,M05,0
2023-03-06 06:00:00,83.31,0.325,102.2,3034,0.82,M05,0
2023-03-06 07:00:00,72.71,0.482,107.31,2797,0.644,M05,0
2023-03-06 08:00:00,71.99,0.508,101.49,2820,0.924,M04,0
2023-03-06 09:00:00,77.34,0.463,110.37,3251,0.904,M04,0
2023-03-06 10:00:00,70.01,0.342,101.79,2907,0.928,M05,0
2023-03-06 11:00:00,76.51,0.418,88.13,2859,0.676,M05,0
2023-03-06 12:00:00,78.83,0.539,111.62,3222,0.709,M01,0
2023-03-06 13:00:00,81.13,0.558,92.42,3152,0.718,M04,0
2023-03-06 14:00:00,74.5,0.498,110.02,3191,0.803,M05,0
2023-03-06 15:00:00,73.98,0.616,99.28,2857,0.654,M02,0
2023-03-06 16:00:00,70.61,0.54,109.41,2771,0.754,M03,0
2023-03-06 17:00:00,70.87,0.425,109.08,3020,0.673,M05,0
2023-03-06 18:00:00,73.87,0.472,103.44,3050,0.706,M04,0
2023-03-06 19:00:00,76.84,0.36,104.07,3055,0.883,M05,0
2023-03-06 20:00:00,79.57,0.489,103.38,3222,0.942,M02,0
2023-03-06 21:00:00,70.98,0.611,83.89,2740,0.609,M01,0
2023-03-06 22:00:00,82.46,0.569,100.95,3129,0.826,M04,0
2023-03-06 23:00:00,73.64,0.64,91.07,2836,0.614,M01,0
2023-03-07 00:00:00,74.89,0.47,101.37,3128,0.634,M03,0
2023-03-07 01:00:00,71.26,0.635,90.86,2929,0.882,M01,0
2023-03-07 02:00:00,62.88,0.481,90.52,2878,0.894,M05,0
2023-03-07 03:00:00,79.42,0.647,112.84,2909,0.926,M02,0
2023-03-07 04:00:00,78.68,0.498,108.56,2783,0.79,M01,0
2023-03-07 05:00:00,73.59,0.571,99.97,3006,0.944,M02,0
2023-03-07 06:00:00,75.33,0.648,101.48,2884,0.667,M04,0
2023-03-07 07:00:00,77.58,0.481,98.02,3118,0.7,M04,0
2023-03-07 08:00:00,67.19,0.522,104.56,3096,0.654,M05,0
2023-03-07 09:00:00,72.35,0.629,94.59,3253,0.919,M05,0
2023-03-07 10:00:00,78.97,0.487,107.95,3055,0.691,M05,0
2023-03-07 11:00:00,68.73,0.368,97.98,3078,0.662,M02,0
2023-03-07 12:00:00,76.47,0.714,96.64,3210,0.849,M03,0
2023-03-07 13:00:00,68.22,0.453,100.17,2906,0.631,M03,0
2023-03-07 14:00:00,77.33,0.516,95.27,2777,0.618,M03,0
2023-03-07 15:00:00,74.82,0.616,102.63,3030,0.643,M04,0
2023-03-07 16:00:00,66.92,0.439,95.7,2787,0.6,M04,0
2023-03-07 17:00:00,80.82,0.399,103.75,3368,0.879,M03,0
2023-03-07 18:00:00,71.33,0.525,109.73,3218,0.825,M05,0
2023-03-07 19:00:00,70.95,0.321,94.25,3325,0.684,M01,0
2023-03-07 20:00:00,76.0,0.471,98.96,3009,0.693,M03,0
2023-03-07 21:00:00,80.74,0.525,103.69,3083,0.924,M01,0
2023-03-07 22:00:00,69.92,0.473,96.51,2931,0.801,M03,0
2023-03-07 23:00:00,75.31,0.346,103.71,3132,0.879,M01,0
2023-03-08 00:00:00,77.14,0.659,104.44,2818,0.781,M05,0
2023-03-08 01:00:00,78.47,0.51,108.67,2619,0.695,M04,0
2023-03-08 02:00:00,75.88,0.643,95.15,2881,0.988,M03,0
2023-03-08 03:00:00,73.16,0.474,92.46,2782,0.826,M03,0
2023-03-08 04:00:00,70.86,0.412,97.54,3222,0.652,M05,0
2023-03-08 05:00:00,75.43,0.527,92.26,3272,0.762,M02,0
2023-03-08 06:00:00,69.64,0.478,104.52,2790,0.732,M03,0
2023-03-08 07:00:00,60.39,0.382,90.71,3194,0.686,M01,0
2023-03-08 08:00:00,77.18,0.647,118.66,3143,0.973,M05,0
2023-03-08 09:00:00,79.52,0.438,110.37,2765,0.952,M02,0
2023-03-08 10:00:00,63.19,0.316,100.1,2941,0.68,M03,0
2023-03-08 11:00:00,69.95,0.633,106.94,2913,0.741,M03,0
2023-03-08 12:00:00,78.1,0.45,86.91,3112,0.905,M04,0
2023-03-08 13:00:00,85.29,0.439,120.19,2816,0.683,M02,0
2023-03-08 14:00:00,75.1,0.323,95.28,2985,0.837,M05,0
2023-03-08 15:00:00,71.36,0.674,99.04,2897,0.88,M01,0
2023-03-08 16:00:00,74.09,0.371,85.15,3071,0.862,M03,0
2023-03-08 17:00:00,81.87,0.506,103.89,2967,0.883,M05,0
2023-03-08 18:00:00,71.77,0.591,91.15,2920,0.883,M04,0
2023-03-08 19:00:00,71.0,0.542,100.81,2968,0.986,M03,0
2023-03-08 20:00:00,72.59,0.494,95.65,3305,0.739,M02,0
2023-03-08 21:00:00,70.23,0.33,91.38,2937,0.951,M05,0
2023-03-08 22:00:00,75.61,0.419,93.57,2844,0.609,M01,0
2023-03-08 23:00:00,83.12,0.519,101.81,3088,0.715,M04,0
2023-03-09 00:00:00,76.62,0.421,89.75,2978,0.619,M05,0
2023-03-09 01:00:00,73.74,0.52,94.01,2788,0.86,M03,0
2023-03-09 02:00:00,73.54,0.568,105.31,3335,0.64,M01,0
2023-03-09 03:00:00,67.18,0.596,120.82,2947,0.938,M03,0
2023-03-09 04:00:00,79.42,0.377,103.82,2943,0.859,M03,0
2023-03-09 05:00:00,74.61,0.72,92.66,3024,0.612,M02,0
2023-03-09 06:00:00,74.1,0.577,97.06,3260,0.886,M02,0
2023-03-09 07:00:00,90.97,0.5,100.25,2748,0.945,M03,0
2023-03-09 08:00:00,76.49,0.609,97.2,3041,0.864,M04,0
2023-03-09 09:00:00,71.24,0.737,107.22,3313,0.612,M02,0
2023-03-09 10:00:00,72.87,0.356,101.74,3019,0.943,M02,0
2023-03-09 11:00:00,80.74,0.477,107.26,2815,0.893,M02,0
2023-03-09 12:00:00,75.57,0.262,97.48,2907,0.751,M02,0
2023-03-09 13:00:00,67.81,0.519,110.6,3031,0.731,M01,0
2023-03-09 14:00:00,79.6,0.537,98.67,3200,0.792,M03,0
2023-03-09 15:00:00,71.66,0.496,92.23,2949,0.947,M01,0
2023-03-09 16:00:00,84.37,0.435,117.42,3124,0.701,M05,0
2023-03-09 17:00:00,80.4,0.295,85.4,2785,0.64,M05,0
2023-03-09 18:00:00,72.76,0.537,94.09,2783,0.946,M05,0
2023-03-09 19:00:00,81.41,0.646,94.98,2928,0.611,M01,0
2023-03-09 20:00:00,75.34,0.441,120.07,3216,0.964,M03,0
2023-03-09 21:00:00,79.26,0.544,114.45,3010,0.722,M05,0
2023-03-09 22:00:00,77.42,0.343,111.95,3043,0.803,M02,0
2023-03-09 23:00:00,70.77,0.546,97.35,3042,0.653,M05,0
2023-03-10 00:00:00,71.78,0.461,119.41,3166,0.961,M04,0
2023-03-10 01:00:00,80.15,0.424,102.95,2908,0.9,M02,0
2023-03-10 02:00:00,73.33,0.424,107.82,3103,0.97,M02,0
2023-03-10 03:00:00,72.98,0.461,101.44,2875,0.873,M02,0
2023-03-10 04:00:00,70.22,0.538,99.6,3297,0.674,M05,0
2023-03-10 05:00:00,77.12,0.369,97.99,2880,0.723,M02,0
2023-03-10 06:00:00,85.31,0.46,98.32,2868,0.795,M04,0
2023-03-10 07:00:00,69.66,0.496,104.87,3082,0.843,M01,0
2023-03-10 08:00:00,75.12,0.39,102.94,3012,0.971,M04,0
2023-03-10 09:00:00,82.06,0.68,99.75,3049,0.754,M03,0
2023-03-10 10:00:00,74.6,0.415,112.08,3034,0.881,M02,0
2023-03-10 11:00:00,77.26,0.433,76.27,2836,0.984,M04,0
2023-03-10 12:00:00,69.69,0.402,104.08,3242,0.661,M05,0
2023-03-10 13:00:00,77.14,0.68,105.74,3134,0.945,M03,0
2023-03-10 14:00:00,74.06,0.555,109.18,3204,0.768,M04,0
2023-03-10 15:00:00,79.93,0.406,99.48,2921,0.893,M02,0
2023-03-10 16:00:00,80.94,0.611,101.66,3062,0.717,M05,0
2023-03-10 17:00:00,87.95,0.52,107.89,3030,0.734,M02,0
2023-03-10 18:00:00,77.9,0.526,111.93,3169,0.611,M03,0
2023-03-10 19:00:00,76.63,0.466,97.6,3174,0.989,M04,0
2023-03-10 20:00:00,75.97,0.425,102.14,3029,0.925,M02,0
2023-03-10 21:00:00,73.23,0.534,113.43,2772,0.638,M03,0
2023-03-10 22:00:00,76.69,0.445,83.01,3267,1.0,M05,0
2023-03-10 23:00:00,73.52,0.682,94.48,3083,0.842,M04,0
2023-03-11 00:00:00,75.84,0.373,111.73,2909,0.941,M04,0
2023-03-11 01:00:00,81.59,0.654,108.74,3061,0.627,M03,0
2023-03-11 02:00:00,69.97,0.489,104.18,2773,0.756,M04,0
2023-03-11 03:00:00,80.7,0.53,96.41,3158,0.868,M05,0
2023-03-11 04:00:00,81.59,0.583,92.95,2779,0.643,M05,0
2023-03-11 05:00:00,74.41,0.437,95.27,2967,0.796,M04,0
2023-03-11 06:00:00,64.39,0.586,112.38,3037,0.777,M02,0
2023-03-11 07:00:00,71.96,0.229,94.97,3156,0.686,M02,0
2023-03-11 08:00:00,81.48,0.428,100.81,3016,0.72,M05,0
2023-03-11 09:00:00,74.89,0.408,93.97,3095,0.987,M02,0
2023-03-11 10:00:00,70.0,0.375,106.74,2996,0.715,M03,0
2023-03-11 11:00:00,72.48,0.479,95.69,2995,0.685,M01,0
2023-03-11 12:00:00,79.2,0.539,99.22,3013,0.814,M04,0
2023-03-11 13:00:00,77.73,0.57,86.53,2972,0.868,M03,0
2023-03-11 14:00:00,73.81,0.524,87.09,2747,0.89,M05,0
2023-03-11 15:00:00,73.17,0.433,100.06,2885,0.902,M01,0
2023-03-11 16:00:00,73.04,0.537,89.4,3037,0.615,M05,0
2023-03-11 17:00:00,70.39,0.512,116.84,2963,0.758,M01,0
2023-03-11 18:00:00,83.08,0.594,83.51,2977,0.91,M03,0
2023-03-11 19:00:00,73.39,0.578,93.6,2951,0.962,M01,0
2023-03-11 20:00:00,81.09,0.503,100.13,2870,0.841,M02,0
2023-03-11 21:00:00,82.61,0.41,97.08,2926,0.621,M03,0
2023-03-11 22:00:00,79.99,0.435,91.17,2954,0.759,M04,0
2023-03-11 23:00:00,72.84,0.445,92.34,3001,0.63,M05,0
2023-03-12 00:00:00,77.02,0.468,92.07,3059,0.899,M02,0
2023-03-12 01:00:00,74.88,0.527,97.71,2973,0.625,M04,0
2023-03-12 02:00:00,70.48,0.572,115.62,2846,0.674,M01,0
2023-03-12 03:00:00,76.62,0.495,100.62,2790,0.767,M02,0
2023-03-12 04:00:00,69.1,0.502,109.46,3390,0.785,M04,0
2023-03-12 05:00:00,80.94,0.514,104.06,2831,0.763,M03,0
2023-03-12 06:00:00,72.68,0.448,108.91,2922,0.785,M01,0
2023-03-12 07:00:00,76.01,0.407,77.6,3078,0.885,M04,0
2023-03-12 08:00:00,76.42,0.324,97.56,3054,0.748,M01,0
2023-03-12 09:00:00,73.71,0.43,110.46,3078,0.819,M04,0
2023-03-12 10:00:00,77.93,0.547,95.43,2934,0.721,M05,0
2023-03-12 11:00:00,72.63,0.43,114.1,3036,0.741,M03,0
2023-03-12 12:00:00,79.36,0.476,111.87,3009,0.846,M02,0
2023-03-12 13:00:00,68.27,0.547,96.25,2953,0.796,M04,0
2023-03-12 14:00:00,75.63,0.552,95.97,3037,0.889,M01,0
2023-03-12 15:00:00,84.69,0.392,91.89,3158,0.824,M03,0
2023-03-12 16:00:00,70.0,0.6,94.96,2997,0.921,M02,0
2023-03-12 17:00:00,71.61,0.613,90.14,2998,0.777,M01,0
2023-03-12 18:00:00,77.57,0.387,103.43,3160,0.796,M03,0
2023-03-12 19:00:00,75.9,0.418,88.35,3144,0.868,M01,0
2023-03-12 20:00:00,76.75,0.619,104.83,3238,0.688,M03,0
2023-03-12 21:00:00,77.45,0.485,105.02,2737,0.754,M02,0
2023-03-12 22:00:00,78.17,0.278,86.71,3136,0.85,M02,0
2023-03-12 23:00:00,80.55,0.36,112.4,3090,0.612,M01,0
2023-03-13 00:00:00,77.05,0.475,104.11,2867,0.775,M03,0
2023-03-13 01:00:00,73.79,0.384,106.0,3038,0.84,M04,0
2023-03-13 02:00:00,78.36,0.459,93.93,3158,0.987,M02,0
2023-03-13 03:00:00,84.5,0.503,104.98,2876,0.951,M04,0
2023-03-13 04:00:00,74.34,0.646,109.01,3066,0.712,M04,0
2023-03-13 05:00:00,70.13,0.471,99.21,3131,0.803,M05,0
2023-03-13 06:00:00,80.54,0.607,116.02,2839,0.623,M01,0
2023-03-13 07:00:00,74.4,0.643,100.35,2979,0.696,M01,0
2023-03-13 08:00:00,64.14,0.643,109.13,3045,0.91,M01,0
2023-03-13 09:00:00,79.24,0.528,102.34,2881,0.649,M03,0
2023-03-13 10:00:00,72.32,0.304,104.68,2868,0.703,M02,0
2023-03-13 11:00:00,74.55,0.546,86.63,2980,0.978,M02,0
2023-03-13 12:00:00,76.66,0.605,102.97,3120,0.93,M05,0
2023-03-13 13:00:00,75.95,0.492,94.12,3097,0.913,M05,0
2023-03-13 14:00:00,78.55,0.674,93.23,2871,0.946,M05,0
2023-03-13 15:00:00,72.82,0.586,113.95,3098,0.9,M04,0
2023-03-13 16:00:00,77.57,0.557,98.29,2875,0.648,M01,0
2023-03-13 17:00:00,73.7,0.609,91.97,2758,0.807,M03,0
2023-03-13 18:00:00,78.69,0.533,97.13,2945,0.778,M02,0
2023-03-13 19:00:00,78.08,0.251,89.6,3168,0.724,M03,0
2023-03-13 20:00:00,70.32,0.45,111.47,3098,0.934,M01,0
2023-03-13 21:00:00,80.43,0.62,94.43,3000,0.786,M01,0
2023-03-13 22:00:00,72.32,0.419,104.23,2937,0.624,M02,0
2023-03-13 23:00:00,79.04,0.478,110.85,2942,0.71,M04,0
2023-03-14 00:00:00,76.84,0.396,96.0,3016,0.691,M05,0
2023-03-14 01:00:00,84.19,0.678,104.26,2840,0.955,M04,0
2023-03-14 02:00:00,73.88,0.668,91.76,2948,0.859,M01,0
2023-03-14 03:00:00,73.25,0.412,119.57,2968,0.824,M01,0
2023-03-14 04:00:00,74.9,0.515,107.49,2797,0.803,M04,0
2023-03-14 05:00:00,73.48,0.432,98.46,2874,0.86,M05,0
2023-03-14 06:00:00,79.0,0.561,93.82,3062,0.902,M05,0
2023-03-14 07:00:00,66.92,0.551,99.09,3001,0.822,M01,0
2023-03-14 08:00:00,69.73,0.581,97.28,2954,0.975,M05,0
2023-03-14 09:00:00,69.66,0.533,115.62,2863,0.991,M05,0
2023-03-14 10:00:00,79.75,0.794,90.2,3237,0.998,M02,0
2023-03-14 11:00:00,83.55,0.397,101.08,2874,0.868,M02,0
2023-03-14 12:00:00,74.48,0.329,99.85,3038,0.973,M03,0
2023-03-14 13:00:00,74.16,0.461,99.06,2927,0.762,M04,0
2023-03-14 14:00:00,75.35,0.343,99.13,3005,0.944,M01,0
2023-03-14 15:00:00,80.81,0.351,99.07,3069,0.964,M05,0
2023-03-14 16:00:00,70.36,0.4,106.98,2794,0.962,M03,0
2023-03-14 17:00:00,76.19,0.408,104.87,2999,0.932,M02,0
2023-03-14 18:00:00,79.88,0.405,103.35,3179,0.763,M05,0
2023-03-14 19:00:00,77.51,0.552,75.73,3264,0.664,M04,0
2023-03-14 20:00:00,75.95,0.449,102.4,2980,0.734,M02,0
2023-03-14 21:00:00,80.01,0.482,86.75,3006,0.907,M01,0
2023-03-14 22:00:00,61.48,0.589,105.17,3332,0.693,M05,0
2023-03-14 23:00:00,78.39,0.423,111.8,3170,0.791,M03,0
2023-03-15 00:00:00,71.73,0.474,92.59,2907,0.826,M01,0
2023-03-15 01:00:00,65.85,0.537,97.91,2907,0.842,M05,0
2023-03-15 02:00:00,77.56,0.306,95.21,3143,0.974,M05,0
2023-03-15 03:00:00,81.87,0.262,109.88,2848,0.865,M05,0
2023-03-15 04:00:00,74.31,0.535,100.76,3163,0.915,M05,0
2023-03-15 05:00:00,79.76,0.549,113.83,3050,0.833,M05,0
2023-03-15 06:00:00,83.06,0.706,103.31,3078,0.933,M01,0
2023-03-15 07:00:00,81.57,0.516,101.94,2961,0.705,M04,0
2023-03-15 08:00:00,83.2,0.582,100.55,2906,0.684,M04,0
2023-03-15 09:00:00,78.71,0.48,106.54,3219,0.971,M01,0
2023-03-15 10:00:00,75.38,0.53,86.1,2963,0.877,M04,0
2023-03-15 11:00:00,66.99,0.667,100.68,2938,0.869,M03,0
2023-03-15 12:00:00,73.77,0.288,99.44,2988,0.787,M03,0
2023-03-15 13:00:00,70.78,0.541,105.8,3029,0.751,M01,0
2023-03-15 14:00:00,85.85,0.714,98.5,2845,0.822,M03,0
2023-03-15 15:00:00,74.12,0.528,91.69,2915,0.648,M01,0
2023-03-15 16:00:00,75.62,0.665,100.06,2907,0.782,M03,0
2023-03-15 17:00:00,77.76,0.437,91.34,3127,0.782,M02,0
